id,Exam1,Exam2,Exam3,Final,HS_GPA,COMP_ACT_SCORE,TRANS_TOT_CR,BFAS_A_1,BFAS_A_2,BFAS_A_3,BFAS_A_4,BFAS_A_5,BFAS_A_6,BFAS_A_7,BFAS_A_8,BFAS_A_9,BFAS_A_10,BFAS_A_11,BFAS_A_12,BFAS_A_13,BFAS_A_14,BFAS_A_15,BFAS_A_16,BFAS_A_17,BFAS_A_18,BFAS_A_19,BFAS_A_20,BFAS_A_21,BFAS_A_22,BFAS_A_23,BFAS_A_24,BFAS_A_25,BFAS_A_26,BFAS_A_27,BFAS_A_28,BFAS_A_29,BFAS_A_30,BFAS_A_31,BFAS_A_32,BFAS_A_33,BFAS_A_34,BFAS_A_35,BFAS_A_36,BFAS_A_37,BFAS_A_38,BFAS_A_39,BFAS_A_40,BFAS_A_41,BFAS_A_42,BFAS_A_43,BFAS_A_44,BFAS_A_45,BFAS_A_46,BFAS_A_47,BFAS_A_48,BFAS_A_49,BFAS_A_50,BFAS_A_51,BFAS_A_52,BFAS_A_53,BFAS_A_54,BFAS_A_55,BFAS_A_56,BFAS_A_57,BFAS_A_58,BFAS_A_59,BFAS_A_60,BFAS_A_61,BFAS_A_62,BFAS_A_63,BFAS_A_64,BFAS_A_65,BFAS_A_66,BFAS_A_67,BFAS_A_68,BFAS_A_69,BFAS_A_70,BFAS_A_71,BFAS_A_72,BFAS_A_73,BFAS_A_74,BFAS_A_75,BFAS_A_76,BFAS_A_77,BFAS_A_78,BFAS_A_79,BFAS_A_80,BFAS_A_81,BFAS_A_82,BFAS_A_83,BFAS_A_84,BFAS_A_85,BFAS_A_86,BFAS_A_87,BFAS_A_88,BFAS_A_89,BFAS_A_90,BFAS_A_91,BFAS_A_92,BFAS_A_93,BFAS_A_94,BFAS_A_95,BFAS_A_96,BFAS_A_97,BFAS_A_98,BFAS_A_99,BFAS_A_100,BFAS_Withdrawal,BFAS_Volatility,BFAS_5_N,BFAS_Compassion,BFAS_Politeness,BFAS_5_A,BFAS_Industriousness,BFAS_Orderliness,BFAS_5_C,BFAS_Enthusiasm,BFAS_Assertiveness,BFAS_5_E,BFAS_Intellect,BFAS_Openness,BFAS_5_O,SE_1,SE_2,SE_3,SE_4,SE_5,SE_6,SE_7,SE_8,SE_9,SE_10,SE_11,SE_12,SE_13,SE_14,SE_15,SE_16,SE_total,anx_1,anx_2,anx_3,anx_4,anx_5,anx_6,anx_7,anx_8,anx_9,anx_10,anxiety_total,Gender
12955,40,39,43,86,3.6,32,0,4,1,4,3,3,4,4,4,2,3,5,4,5,4,3,3,3,4,2,4,4,4,4,2,3,2,4,4,4,4,4,2,4,3,3,3,2,3,3,4,2,4,3,3,2,3,3,2,4,2,4,2,3,3,3,4,3,4,3,3,4,3,3,3,4,3,3,4,4,5,3,3,4,3,3,4,1,3,4,5,4,3,3,4,4,4,2,4,3,3,3,3,3,3,4,3,2,4,3,3,3.5,2.9,3.2,3.7,3.7,3.7,2.8,3.4,3.1,3.1,2.6,2.85,3.2,3.4,3.3,4,5,5,4,4,4,4,4,5,4,4,4,4,5,4,4,4.25,3,4,3,3,4,2,1,4,4,4,3.2,Male
10327,0,0,15,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12691,46,37,41,85,0,27,0,2,2,4,4,4,2,3,4,4,4,4,4,1,1,1,4,3,4,4,4,4,4,2,2,4,2,4,4,4,4,2,3,2,2,3,4,3,4,4,3,3,4,4,4,2,4,4,4,2,3,4,2,3,4,2,4,4,4,4,2,2,3,4,4,4,3,1,4,4,4,4,4,4,4,4,4,2,2,2,4,2,2,2,4,2,3,3,3,4,4,2,3,2,4,4,3,3,4,2,4,2.7,2.5,2.6,3.7,3.6,3.65,4,3.3,3.65,3.7,3.8,3.75,4,3.4,3.7,6,6,6,5,6,5,6,6,6,6,6,6,6,7,6,6,5.9375,2,2,2,2,2,2,2,2,3,3,2.2,Female
12543,34,38,39,77,3.53,30,0,2,2,4,5,5,3,4,1,5,4,3,3,2,2,1,4,2,3,5,5,5,5,2,3,4,2,5,2,1,2,1,1,2,4,2,4,2,4,5,5,2,4,4,5,4,1,2,2,1,4,3,1,2,1,4,3,4,4,5,2,1,1,3,1,5,3,3,2,4,5,4,4,2,4,4,2,1,1,1,1,2,1,3,5,2,2,3,4,4,2,1,5,3,5,4,4,3,4,2,5,2.2,2.6,2.4,4.5,3.7,4.1,3.5,3.9,3.7,4.3,4.7,4.5,3.7,4.1,3.9,6,7,5,4,5,5,5,6,6,6,6,6,6,7,5,6,5.6875,4,3,4,3,2,1,3,3,5,2,3,Male
12541,40,39,40,85,3.7,27,0,2,4,4,4,4,1,4,4,3,5,3,5,4,4,2,3,1,2,4,5,5,5,4,2,2,1,3,2,2,5,3,2,4,2,4,4,1,3,5,5,2,5,3,5,3,3,4,3,3,1,5,2,3,2,1,5,5,3,3,1,2,1,3,1,3,2,1,5,4,5,4,1,2,5,3,3,1,4,3,1,5,1,4,5,3,2,1,3,4,1,2,4,4,5,1,2,1,2,4,5,3.1,2,2.55,4,4.6,4.3,2.5,2.3,2.4,4.3,3.5,3.9,3.2,5,4.1,3,5,5,5,3,6,6,7,7,4,6,5,7,5,7,5,5.375,3,2,1,2,3,2,1,1,1,4,2,Female
13538,35,40,34,84,NA,NA,NA,4,1,2,2,2,1,5,4,2,5,2,5,5,5,2,5,1,5,2,5,4,4,4,4,4,1,4,2,4,5,4,2,4,5,5,4,1,2,3,5,2,5,2,1,1,2,5,5,5,1,2,1,5,5,1,5,5,5,2,2,4,1,1,5,2,4,1,5,2,5,4,4,1,2,1,5,1,1,2,1,1,1,5,2,4,1,1,5,4,1,2,5,4,2,2,2,1,2,5,5,2.5,1.6,2.05,4.7,4.9,4.8,1.5,3,2.25,1.5,2.3,1.9,3.2,4.9,4.05,5,5,6,3,6,6,6,6,7,7,7,7,7,7,7,7,6.1875,1,1,1,2,3,1,1,3,2,3,1.8,Female
11999,44,39,38,75,3.78,20,0,3,2,4,2,3,4,5,1,3,5,4,4,2,4,1,4,1,4,4,5,3,4,2,2,4,4,5,5,4,4,2,3,2,4,5,4,1,4,3,4,2,5,5,2,2,3,3,4,4,2,4,2,3,2,2,4,4,4,4,4,2,1,2,2,2,4,1,1,4,2,1,4,4,5,4,4,2,3,2,3,4,1,1,5,4,2,2,4,3,4,4,4,2,5,4,2,3,4,2,5,3.5,2.7,3.1,4.2,4.3,4.25,3.9,4,3.95,3.5,3.3,3.4,3.7,3.6,3.65,5,5,5,4,6,6,5,5,4,4,5,4,4,5,5,5,4.8125,2,3,2,2,2,2,2,2,4,2,2.3,Female
12865,36,38,37,65,2.38,26,12,4,2,4,4,4,2,3,3,2,5,5,3,4,4,2,3,2,2,4,4,4,4,4,3,3,4,4,3,3,3,2,2,3,4,3,3,1,3,3,4,1,4,2,2,3,4,4,3,4,5,5,2,4,2,4,3,4,4,2,2,5,2,4,3,2,4,2,4,3,3,4,4,2,4,3,2,1,4,4,4,5,1,5,4,3,4,1,3,3,4,5,4,4,3,3,4,3,4,2,5,3.8,3.5,3.65,4,4.1,4.05,2.4,2.9,2.65,3.1,2.8,2.95,3,3.3,3.15,5,7,6,4,6,6,5,7,6,5,7,5,6,6,6,6,5.8125,3,4,4,3,2,2,2,4,5,2,3.1,Female
13410,30,38,36,69,4.32,26,16,4,2,4,4,3,4,5,3,4,5,5,5,5,5,5,1,4,5,5,3,2,4,4,3,4,4,5,4,3,3,3,2,5,4,3,2,2,1,4,4,2,4,5,3,4,5,5,2,2,2,5,2,2,2,2,2,2,5,4,4,5,2,4,3,3,5,3,2,4,4,1,5,2,3,3,2,4,1,4,1,5,3,5,4,3,5,5,4,3,2,5,5,5,5,2,5,5,5,4,5,4.3,4.5,4.4,4.2,3,3.6,2.5,4,3.25,3.2,3.5,3.35,2.8,3.9,3.35,5,5,5,5,6,6,5,7,7,6,7,6,7,7,7,7,6.125,3,5,3,5,4,3,3,4,5,3,3.8,Female
13139,16,25,24,47,2.93,17,0,3,2,4,4,4,2,5,3,4,5,3,4,2,2,2,3,1,3,3,5,3,5,3,2,4,2,3,3,3,4,2,2,2,2,5,5,1,3,4,5,2,3,4,4,3,3,3,3,3,4,4,2,3,4,3,3,3,2,4,2,3,3,4,2,5,4,2,2,4,5,2,5,5,5,5,3,3,3,3,3,4,1,3,5,5,3,3,4,4,2,1,2,3,5,5,4,3,3,3,5,3.1,2.8,2.95,3.9,3.7,3.8,3.7,3.1,3.4,4.1,3.5,3.8,3.9,4.2,4.05,6,7,5,6,6,6,7,7,5,2,6,6,6,7,6,6,5.875,3,4,2,2,2,4,4,3,4,3,3.1,Male
13656,48,47,40,86,4,28,17,5,2,5,5,4,1,5,2,4,4,2,5,2,1,2,4,1,4,4,3,4,4,1,2,4,1,5,4,2,3,1,2,2,2,4,5,1,4,4,3,5,5,4,4,4,1,4,2,3,3,4,1,1,3,2,5,5,4,4,3,2,1,3,2,4,1,1,2,3,3,4,5,4,4,4,3,1,2,2,2,4,1,2,4,2,2,1,3,3,2,3,5,2,5,4,1,1,2,3,3,2.2,1.4,1.8,4.7,4.9,4.8,4.2,3.7,3.95,4.2,3.6,3.9,3.8,3.3,3.55,5,4,5,5,5,6,6,7,5,5,7,5,5,5,5,6,5.375,3,3,3,3,2,4,3,2,4,2,2.9,Female
13184,48,44,44,91,3.64,30,0,4,2,3,4,4,1,4,4,2,5,3,3,4,3,3,4,1,4,2,4,4,3,4,2,3,1,5,2,4,4,4,2,3,2,2,5,1,2,2,5,5,4,2,3,1,2,5,3,4,3,4,3,4,2,2,5,5,1,2,2,4,1,4,3,4,2,1,3,2,5,1,4,3,4,4,4,1,3,4,1,2,1,4,5,3,1,1,4,2,1,4,4,4,4,3,2,2,1,5,4,3.1,1.5,2.3,3.9,4.8,4.35,2.5,2.5,2.5,3.8,1.9,2.85,3.5,4.4,3.95,3,5,5,4,4,4,3,7,5,6,7,4,6,7,5,5,5,2,3,2,3,2,1,1,4,5,1,2.4,Male
13024,43,47,44,92,3.54,30,0,2,1,4,5,5,2,4,1,4,4,3,5,1,2,1,4,2,4,3,5,4,5,1,2,5,1,3,5,2,5,1,1,3,2,4,4,1,4,4,5,3,5,5,5,2,2,4,2,2,1,3,1,1,3,1,4,4,5,5,1,1,1,3,1,4,2,1,3,4,5,4,5,2,4,5,3,1,3,3,2,3,1,2,4,1,2,1,3,4,2,1,3,2,5,5,1,1,2,1,5,2.3,1.9,2.1,4.8,4.4,4.6,4,3.8,3.9,4.3,4,4.15,4.7,4.7,4.7,5,6,6,7,7,7,7,7,7,7,7,6,7,7,6,6,6.5625,2,3,2,2,2,2,2,3,4,1,2.3,Female
12265,35,37,42,68,0,32,16,4,1,4,5,5,2,4,3,4,4,4,5,3,3,2,4,4,5,4,4,4,5,4,2,4,2,3,4,2,4,3,1,4,3,4,3,2,4,4,4,3,4,4,4,2,4,2,2,2,2,4,1,2,2,2,4,4,5,5,2,2,2,4,2,5,2,1,5,4,4,4,5,3,5,5,4,1,2,2,2,2,2,2,5,1,2,2,4,4,2,2,5,4,5,4,2,3,5,2,4,2.6,2.3,2.45,4.7,3.6,4.15,3.2,3.9,3.55,4.2,4.1,4.15,4.4,4,4.2,4,6,4,4,5,6,3,7,7,5,7,6,6,6,6,6,5.5,2,2,2,2,3,3,3,3,5,2,2.7,Male
11476,29,35,33,64,0,24,0,4,4,5,5,3,2,4,1,5,5,1,4,2,1,3,4,3,4,5,4,5,5,2,3,2,2,4,4,1,5,1,4,2,4,4,4,2,5,5,5,5,5,5,5,1,2,3,4,2,2,2,2,1,1,3,4,2,3,5,1,1,1,5,1,5,2,4,3,5,5,5,5,2,5,5,3,2,5,2,1,2,3,4,5,4,2,5,4,5,1,1,5,4,5,5,4,4,4,1,5,1.3,2.3,1.8,4,2.9,3.45,3.8,3.5,3.65,4.5,4.8,4.65,3.7,4.8,4.25,4,3,1,6,5,6,6,7,7,4,7,5,7,7,7,7,5.5625,3,5,4,4,5,2,4,5,4,2,3.8,Female
11799,41,39,31,90,3.68,24,0,3,2,5,5,5,5,5,2,5,5,4,3,3,5,3,2,4,5,5,4,5,5,2,4,3,2,2,5,2,5,1,2,3,5,4,5,4,5,5,4,2,2,5,1,2,2,1,1,1,3,4,2,2,1,4,5,2,5,5,2,1,1,3,1,4,5,1,1,2,4,4,5,2,3,3,2,1,1,1,1,4,4,3,4,3,4,1,4,5,1,3,5,4,5,2,4,4,5,1,4,2.7,3.2,2.95,3.9,3.1,3.5,3.4,4.8,4.1,3.2,4.6,3.9,3.3,4.3,3.8,7,5,5,3,6,7,5,7,7,7,7,7,7,6,7,7,6.25,2,4,3,4,4,3,2,4,5,5,3.6,Female
11479,33,23,30,51,3.75,22,0,3,2,3,4,3,3,5,3,3,4,4,4,4,2,5,3,2,3,3,3,5,4,3,2,3,3,4,3,3,3,3,2,4,3,3,3,1,3,3,3,2,4,3,3,3,2,4,2,3,4,5,3,3,2,4,3,3,3,3,3,3,2,3,3,2,2,1,3,3,3,2,5,3,4,3,3,3,2,3,3,4,2,3,5,4,2,3,3,2,4,4,4,5,4,3,3,3,3,3,4,3.5,2.7,3.1,4,3.9,3.95,2.6,3.2,2.9,3.8,2.9,3.35,2.5,3,2.75,4,6,5,3,4,5,3,5,4,4,5,4,5,4,4,4,4.3125,3,4,4,3,4,4,3,3,5,3,3.6,Male
12187,31,42,45,92,3.52,31,0,2,3,4,4,4,3,3,3,3,4,4,2,3,3,3,2,3,4,4,2,4,5,3,4,4,4,3,2,2,2,2,3,2,2,3,3,4,4,4,2,2,4,4,3,2,2,2,1,2,5,4,3,2,2,3,4,2,4,5,4,3,2,4,2,4,4,3,2,5,3,3,4,4,4,4,3,3,1,5,3,3,2,4,5,4,3,2,3,4,2,2,3,3,3,3,4,4,4,5,2,3.1,3.2,3.15,3.5,2.7,3.1,3.5,3.8,3.65,3.6,3.5,3.55,3.4,2.5,2.95,3,2,2,6,4,6,5,6,7,5,6,4,6,7,6,5,5,1,4,3,3,4,4,4,4,5,4,3.6,NA
13036,47,47,45,89,4.17,27,13,4,4,5,2,3,2,5,1,3,5,5,4,1,4,3,3,2,4,2,3,4,3,2,4,3,2,5,4,3,4,3,2,2,4,3,3,1,5,2,4,3,5,4,1,2,3,3,2,4,2,4,2,2,3,3,4,4,5,3,2,3,2,2,2,3,3,1,2,2,5,2,3,3,3,2,4,2,1,3,2,4,1,2,4,4,2,2,4,2,2,3,4,1,5,3,2,4,5,3,4,3.3,2.4,2.85,3.8,4.1,3.95,4,4.5,4.25,2.8,2.5,2.65,2.9,4.1,3.5,5,5,5,4,5,5,4,6,5,5,7,4,7,6,5,6,5.25,2,4,4,3,3,2,2,2,5,4,3.1,Female
12110,36,35,39,83,3.717,26,6,2,2,4,3,3,3,3,3,3,3,4,3,4,3,3,2,2,4,4,3,4,4,3,3,3,4,4,4,3,3,3,3,4,3,3,3,2,4,3,3,2,4,4,4,3,3,3,3,4,2,4,3,3,3,4,3,3,4,3,3,4,2,3,2,3,4,2,3,3,3,2,4,3,4,3,2,2,2,3,3,4,2,2,4,3,3,2,3,2,3,3,3,4,4,3,4,2,3,2,3,3.6,3.5,3.55,3.6,3.7,3.65,3,3.5,3.25,3.5,3,3.25,2.9,3.1,3,5,5,5,4,5,5,4,4,4,4,5,4,5,5,5,4,4.5625,3,4,3,2,2,2,2,3,5,3,2.9,Female
11997,32,24,31,75,3.34,23,0,1,3,2,4,4,3,3,4,3,4,3,4,4,4,3,2,4,4,4,4,2,2,3,4,4,4,3,3,2,4,3,2,3,3,3,4,2,2,3,5,2,3,3,3,2,3,3,2,3,2,4,3,3,4,4,2,4,4,2,2,3,3,2,3,3,2,1,2,3,4,2,3,2,3,3,2,2,3,3,2,4,2,4,2,2,3,3,3,2,1,2,2,4,3,3,2,4,4,3,5,3.6,3.1,3.35,3.1,3.3,3.2,2.4,3.3,2.85,2.7,3,2.85,3.3,4.3,3.8,3,4,3,1,4,3,4,3,3,2,5,3,3,4,3,3,3.1875,2,4,3,3,3,3,2,3,2,5,3,Female
13310,34,26,37,75,3.87,25,0,1,2,4,2,4,5,2,4,3,4,5,2,4,4,2,1,4,2,4,3,3,4,5,3,3,1,1,2,4,4,4,4,4,2,1,2,2,2,2,4,2,4,2,1,4,4,2,2,2,4,4,4,3,4,2,2,1,3,2,3,4,1,1,4,3,4,4,4,4,2,3,4,1,2,3,1,4,3,1,2,4,4,4,2,2,5,4,3,3,2,2,4,5,2,2,4,2,2,4,4,3.8,4.1,3.95,3.3,2.2,2.75,1.9,2.5,2.2,2.2,3.1,2.65,3,3.4,3.2,4,5,3,5,4,4,5,5,4,4,7,4,4,6,4,5,4.5625,3,5,3,3,2,2,3,4,4,1,3,Female
11622,42,44,43,83,4,25,0,2,2,4,2,4,3,3,4,3,4,2,4,4,2,2,4,3,4,4,5,4,4,4,4,4,4,4,2,4,2,3,2,2,4,2,4,2,3,3,2,2,4,3,4,4,2,4,2,4,2,4,2,3,2,4,4,4,2,2,4,4,4,4,2,4,4,4,2,3,5,2,4,3,2,4,2,2,2,4,2,4,4,3,4,2,4,2,3,2,2,4,4,4,4,2,2,4,4,2,5,3.5,2.9,3.2,3.6,3.4,3.5,3,3.2,3.1,3.2,2.7,2.95,3.2,3.7,3.45,5,4,5,5,5,6,4,5,4,3,4,3,4,5,4,4,4.375,2,2,1,1,2,1,2,2,2,3,1.8,Female
12757,43,39,37,89,0,30,17,5,3,5,5,5,1,3,1,4,5,1,5,1,1,1,3,5,5,5,5,5,5,1,1,5,1,5,5,1,5,1,3,1,3,5,5,3,5,3,5,5,5,3,3,1,1,1,5,1,1,3,1,1,1,1,5,5,1,5,1,1,1,3,1,5,1,1,1,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,5,3,1,5,3,5,1,1,5,1,5,1,3,1,2,1,5,1.2,1.8,1.5,4.6,3.4,4,4.6,3.7,4.15,4.6,4.7,4.65,4.4,5,4.7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,Male
11735,39,48,45,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11671,42,39,45,85,4.57,28,0,2,1,4,5,4,3,4,1,4,5,5,5,3,1,2,3,2,4,4,5,5,5,2,1,4,2,3,4,2,5,4,1,4,1,5,3,1,4,4,5,1,5,4,5,1,5,3,5,2,1,5,1,3,1,1,4,4,2,5,1,4,1,4,1,4,5,1,4,3,5,2,5,3,5,4,4,1,4,2,1,4,1,3,5,2,2,1,3,4,1,2,5,4,5,5,5,1,3,2,5,3.8,3.2,3.5,5,4.3,4.65,3.2,3,3.1,5,4,4.5,4.4,5,4.7,4,5,6,4,5,7,7,6,6,5,6,4,5,5,5,5,5.3125,4,4,3,2,3,3,3,2,5,4,3.3,Female
12654,44,46,42,92,3.57,32,0,5,2,4,4,5,3,4,4,3,4,3,4,4,2,1,2,2,4,3,4,4,4,4,1,3,2,4,2,2,1,2,2,2,2,4,4,3,2,3,5,1,4,4,4,1,1,2,5,3,4,3,2,1,2,3,4,2,2,4,4,2,1,4,2,4,1,3,4,5,3,4,4,2,4,5,3,1,2,2,2,2,1,4,5,2,2,4,3,3,2,2,4,3,5,4,3,3,4,2,3,2.4,2.3,2.35,4.2,3.2,3.7,3.2,2.6,2.9,4.3,3.6,3.95,4.2,3.2,3.7,3,6,6,4,5,6,5,7,7,7,7,7,7,7,7,7,6.125,1,2,2,1,2,1,1,2,2,3,1.7,Male
12715,35,38,45,83,4.04,29,0,2,4,4,4,3,2,5,4,4,4,3,5,3,2,4,3,3,4,4,3,4,4,4,2,4,3,1,3,2,4,3,2,2,2,4,4,1,3,4,3,2,5,4,4,1,2,4,3,2,5,4,2,2,2,2,3,4,4,4,2,2,2,2,2,2,2,1,1,3,2,2,4,4,5,4,4,3,3,3,2,2,4,3,5,2,2,4,3,2,1,2,4,3,5,4,2,2,3,2,4,3,2.3,2.65,3.8,3.6,3.7,3.3,3.3,3.3,4.3,3.6,3.95,3.6,3.4,3.5,5,5,4,6,6,5,5,6,6,4,7,5,7,6,7,6,5.625,3,5,2,2,3,1,2,3,4,3,2.8,Female
13511,49,48,45,95,NA,NA,NA,4,2,5,5,5,4,4,5,3,3,5,5,4,1,1,1,4,5,5,5,1,4,3,1,5,3,5,2,3,5,3,3,2,1,5,3,4,3,3,5,1,3,5,5,1,3,3,1,4,2,5,2,5,2,1,2,2,5,4,3,5,3,5,2,3,5,2,1,3,4,2,3,5,4,5,2,1,1,2,2,3,2,4,3,2,3,2,4,3,2,3,1,2,3,4,5,4,3,2,1,4,3.9,3.95,3.4,3.3,3.35,3.6,3.8,3.7,4.3,3.4,3.85,4.6,3.8,4.2,3,5,5,4,7,7,4,7,5,2,7,3,4,5,2,5,4.6875,1,4,3,3,5,3,1,3,5,5,3.3,Male
12376,42,40,39,70,0,24,0,1,2,5,5,5,3,5,1,4,5,2,4,2,1,1,4,2,3,5,5,5,5,2,1,4,2,4,5,1,3,1,1,2,1,3,4,1,5,5,5,1,4,5,5,1,1,1,2,2,3,1,2,2,1,4,4,4,2,5,3,1,1,4,1,4,1,2,3,4,3,5,5,4,5,5,4,4,3,3,4,2,1,2,5,2,2,5,4,3,2,2,4,4,5,5,2,2,5,1,5,2.1,1.9,2,4.5,3.4,3.95,4,3.9,3.95,5,4.3,4.65,4.2,3.8,4,6,7,7,5,6,7,6,7,6,5,6,7,6,7,6,6,6.25,4,3,3,2,2,2,1,1,4,3,2.5,Male
12533,37,43,40,77,4.09,32,0,2,2,4,4,3,5,1,2,4,4,4,3,5,4,3,1,4,4,4,2,2,4,4,2,4,4,3,4,1,4,4,2,3,4,2,2,4,4,4,4,1,3,4,4,2,4,2,2,2,2,4,2,2,2,3,2,2,4,4,4,4,2,4,2,4,5,2,2,5,1,2,4,1,4,4,1,1,3,2,2,5,1,2,2,2,5,1,3,2,2,2,4,2,4,2,4,4,4,1,3,4,4.5,4.25,3.9,2.8,3.35,3.1,3.8,3.45,3.4,4.1,3.75,3.3,3.2,3.25,4,2,2,6,5,6,4,5,6,2,5,2,5,6,3,4,4.1875,4,5,3,4,5,3,3,2,5,4,3.8,Male
12124,50,48,48,96,4.3,35,3,3,4,4,2,5,4,5,4,4,5,4,4,2,2,2,2,4,4,4,4,4,3,4,3,5,4,4,4,1,5,4,3,3,2,2,3,3,4,4,5,3,4,4,2,2,3,2,2,3,2,4,4,2,1,1,4,3,5,4,2,2,3,2,1,5,3,2,2,4,5,2,4,2,5,5,2,1,2,2,1,4,1,2,4,2,4,1,5,3,2,2,3,5,4,3,3,4,4,2,5,3.2,3.4,3.3,3.3,3.5,3.4,3,4,3.5,3.8,3.9,3.85,4.2,4.6,4.4,5,6,6,5,6,6,5,6,6,5,6,5,6,6,6,6,5.6875,2,3,2,2,3,1,1,2,4,5,2.5,Female
12289,36,37,37,69,3.61,21,0,1,1,5,4,5,2,5,1,5,5,5,5,3,3,2,1,1,4,4,5,3,5,5,5,5,3,5,2,3,5,5,2,3,4,4,4,2,3,4,4,1,5,2,1,4,5,5,3,1,1,5,5,5,5,2,4,3,3,3,3,1,1,4,2,2,3,3,1,3,3,3,5,4,5,2,3,1,5,5,1,5,5,1,5,2,3,1,5,3,1,5,5,5,5,5,5,3,3,1,5,4.2,3.3,3.75,4.1,4.3,4.2,2.9,3.4,3.15,3.1,3.6,3.35,3.7,4.5,4.1,4,3,5,3,5,4,4,4,3,5,4,5,6,7,4,4,4.375,1,4,5,5,5,3,5,5,5,1,3.9,Female
11699,18,15,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,4,6,5,4,2,6,5,5,6,4,4,5,6,6,4.875,3,2,2,3,4,2,2,4,5,2,2.9,NA
11631,37,30,33,65,4.11,24,0,2,3,4,4,4,4,5,2,4,4,3,4,3,3,4,2,4,5,4,4,4,4,2,2,4,2,5,4,2,4,2,2,3,3,4,4,4,4,4,3,4,4,4,4,1,2,4,1,2,4,5,4,2,2,2,5,4,5,4,2,3,1,4,2,4,2,2,1,4,3,1,4,4,4,2,2,1,2,2,2,4,1,4,4,2,4,3,4,4,2,2,4,4,4,4,2,5,5,2,4,3.2,2.7,2.95,3.9,3.5,3.7,3.4,4.5,3.95,3.8,4,3.9,3.7,3.6,3.65,5,5,5,5,5,6,6,5,5,5,6,5,6,6,5,6,5.375,2,4,3,2,2,2,2,3,4,2,2.6,Male
12649,38,33,37,86,3.98,30,16,5,1,5,4,4,2,5,2,4,5,2,5,3,4,4,3,2,5,3,4,4,5,3,2,4,1,4,5,2,3,1,1,1,2,4,5,1,4,4,4,5,5,5,4,2,1,4,2,3,3,4,1,2,2,2,5,4,4,4,2,2,1,5,1,4,1,2,2,4,4,2,5,4,4,4,4,2,3,2,2,3,1,4,4,2,1,3,5,4,1,2,5,2,5,5,2,3,5,4,4,2.2,1.5,1.85,5,4,4.5,4,4.3,4.15,4,3.6,3.8,3.9,4,3.95,5,6,5,5,5,5,5,6,6,5,7,5,6,6,6,6,5.5625,3,2,2,2,2,2,2,2,3,2,2.2,Transgender/non-binary/gender fluid
